Probenahme_Boden_ID,Versuchsjahr,Termin,Parzelle_ID,Tiefe_Oben,Tiefe_Unten,Bemerkungen_ID
3540,1991,1991-09-26T00:00:00,12086,30,60,
3541,1991,1991-09-26T00:00:00,12087,0,30,
3542,1991,1991-09-26T00:00:00,12087,30,60,
3543,1991,1991-09-26T00:00:00,12088,0,30,
3544,1991,1991-09-26T00:00:00,12088,30,60,
3545,1991,1991-09-26T00:00:00,12089,0,30,
3546,1991,1991-09-26T00:00:00,12089,30,60,
3547,1991,1991-09-26T00:00:00,12090,0,30,
3548,1991,1991-09-26T00:00:00,12090,30,60,
3549,1991,1991-09-26T00:00:00,12091,0,30,
3550,1991,1991-09-26T00:00:00,12091,30,60,
3551,1991,1991-09-26T00:00:00,12092,0,30,
3552,1991,1991-09-26T00:00:00,12092,30,60,
3553,1991,1991-09-26T00:00:00,12093,0,30,
3554,1991,1991-09-26T00:00:00,12093,30,60,
3555,1991,1991-09-26T00:00:00,12094,0,30,
3556,1991,1991-09-26T00:00:00,12094,30,60,
3557,1991,1991-09-26T00:00:00,12095,0,30,
3558,1991,1991-09-26T00:00:00,12095,30,60,
3559,1991,1991-09-26T00:00:00,12096,0,30,
3560,1991,1991-09-26T00:00:00,12096,30,60,
3561,1991,1991-09-26T00:00:00,12097,0,30,
3562,1991,1991-09-26T00:00:00,12097,30,60,
3563,1991,1991-09-26T00:00:00,12098,0,30,
3564,1991,1991-09-26T00:00:00,12098,30,60,
3565,1991,1991-09-26T00:00:00,12099,0,30,
3566,1991,1991-09-26T00:00:00,12099,30,60,
3567,1991,1991-09-26T00:00:00,12100,0,30,
3568,1991,1991-09-26T00:00:00,12100,30,60,
3569,1991,1991-09-26T00:00:00,12101,0,30,
3570,1991,1991-09-26T00:00:00,12101,30,60,
3571,1991,1991-09-26T00:00:00,12102,0,30,
3572,1991,1991-09-26T00:00:00,12102,30,60,
3573,1991,1991-09-26T00:00:00,12103,0,30,
3574,1991,1991-09-26T00:00:00,12103,30,60,
3575,1991,1991-09-26T00:00:00,12104,0,30,
3576,1991,1991-09-26T00:00:00,12104,30,60,
3577,1991,1991-09-26T00:00:00,12105,0,30,
3578,1991,1991-09-26T00:00:00,12105,30,60,
3579,1991,1991-09-26T00:00:00,12106,0,30,
3580,1991,1991-09-26T00:00:00,12106,30,60,
3581,1991,1991-09-26T00:00:00,12107,0,30,
3582,1991,1991-09-26T00:00:00,12107,30,60,
3583,1991,1991-09-26T00:00:00,12108,0,30,
3584,1991,1991-09-26T00:00:00,12108,30,60,
3585,1991,1991-09-26T00:00:00,12109,0,30,
3586,1991,1991-09-26T00:00:00,12109,30,60,
3587,1991,1991-09-26T00:00:00,12110,0,30,
3588,1991,1991-09-26T00:00:00,12110,30,60,
3589,1991,1991-09-26T00:00:00,12111,0,30,
3590,1991,1991-09-26T00:00:00,12111,30,60,
3591,1991,1991-09-26T00:00:00,12112,0,30,
3592,1991,1991-09-26T00:00:00,12112,30,60,
3593,1991,1991-09-26T00:00:00,12113,0,30,
3594,1991,1991-09-26T00:00:00,12113,30,60,
3595,1991,1991-09-26T00:00:00,12114,0,30,
3596,1991,1991-09-26T00:00:00,12114,30,60,
3597,1991,1991-09-26T00:00:00,12115,0,30,
3598,1991,1991-09-26T00:00:00,12115,30,60,
3599,1991,1991-09-26T00:00:00,12116,0,30,
3600,1991,1991-09-26T00:00:00,12116,30,60,
3601,1991,1991-09-26T00:00:00,12117,0,30,
3602,1991,1991-09-26T00:00:00,12117,30,60,
3603,1991,1991-09-26T00:00:00,12118,0,30,
3604,1991,1991-09-26T00:00:00,12118,30,60,
3605,1991,1991-09-26T00:00:00,12119,0,30,
3606,1991,1991-09-26T00:00:00,12119,30,60,
3607,1991,1991-09-26T00:00:00,12120,0,30,
3608,1991,1991-09-26T00:00:00,12120,30,60,
3609,1991,1991-09-26T00:00:00,12121,0,30,
3610,1991,1991-09-26T00:00:00,12121,30,60,
3611,1991,1991-09-26T00:00:00,12122,0,30,
3612,1991,1991-09-26T00:00:00,12122,30,60,
3613,1991,1991-09-26T00:00:00,12123,0,30,
3614,1991,1991-09-26T00:00:00,12123,30,60,
3615,1991,1991-09-26T00:00:00,12124,0,30,
3616,1991,1991-09-26T00:00:00,12124,30,60,
3617,1991,1991-09-26T00:00:00,12125,0,30,
3618,1991,1991-09-26T00:00:00,12125,30,60,
3619,1991,1991-09-26T00:00:00,12126,0,30,
3620,1991,1991-09-26T00:00:00,12126,30,60,
3621,1991,1991-09-26T00:00:00,12127,0,30,
3622,1991,1991-09-26T00:00:00,12127,30,60,
3623,1991,1991-09-26T00:00:00,12128,0,30,
3624,1991,1991-09-26T00:00:00,12128,30,60,
3625,1991,1991-09-26T00:00:00,12129,0,30,
3626,1991,1991-09-26T00:00:00,12129,30,60,
3627,1991,1991-09-26T00:00:00,12130,0,30,
3628,1991,1991-09-26T00:00:00,12130,30,60,
3629,1991,1991-09-26T00:00:00,12131,0,30,
3630,1991,1991-09-26T00:00:00,12131,30,60,
3631,1991,1991-09-26T00:00:00,12132,0,30,
3632,1991,1991-09-26T00:00:00,12132,30,60,
3633,1991,1991-09-26T00:00:00,12133,0,30,
3634,1991,1991-09-26T00:00:00,12133,30,60,
3635,1991,1991-09-26T00:00:00,12134,0,30,
3636,1991,1991-09-26T00:00:00,12134,30,60,
3637,1991,1991-09-26T00:00:00,12135,0,30,
3638,1991,1991-09-26T00:00:00,12135,30,60,
3639,1991,1991-09-26T00:00:00,12136,0,30,
3640,1991,1991-09-26T00:00:00,12136,30,60,
3641,1991,1991-09-26T00:00:00,12137,0,30,
3642,1991,1991-09-26T00:00:00,12137,30,60,
3643,1991,1991-09-26T00:00:00,12138,0,30,
3644,1991,1991-09-26T00:00:00,12138,30,60,
3645,1991,1991-09-26T00:00:00,12139,0,30,
3646,1991,1991-09-26T00:00:00,12139,30,60,
3647,1991,1991-09-26T00:00:00,12140,0,30,
3648,1991,1991-09-26T00:00:00,12140,30,60,
3649,1991,1991-09-26T00:00:00,12141,0,30,
3650,1991,1991-09-26T00:00:00,12141,30,60,
3651,1991,1991-09-26T00:00:00,12142,0,30,
3652,1991,1991-09-26T00:00:00,12142,30,60,
3653,1991,1991-09-26T00:00:00,12143,0,30,
3654,1991,1991-09-26T00:00:00,12143,30,60,
3655,1991,1991-09-26T00:00:00,12144,0,30,
3656,1991,1991-09-26T00:00:00,12144,30,60,
3657,1991,1991-09-26T00:00:00,12145,0,30,
3658,1991,1991-09-26T00:00:00,12145,30,60,
3659,1991,1991-09-26T00:00:00,12146,0,30,
3660,1991,1991-09-26T00:00:00,12146,30,60,
3661,1991,1991-09-26T00:00:00,12147,0,30,
3662,1991,1991-09-26T00:00:00,12147,30,60,
3663,1991,1991-09-26T00:00:00,12148,0,30,
3664,1991,1991-09-26T00:00:00,12148,30,60,
3665,1991,1991-09-26T00:00:00,12149,0,30,
3666,1991,1991-09-26T00:00:00,12149,30,60,
3667,1991,1991-09-26T00:00:00,12150,0,30,
3668,1991,1991-09-26T00:00:00,12150,30,60,
3669,1991,1991-09-26T00:00:00,12151,0,30,
3670,1991,1991-09-26T00:00:00,12151,30,60,
3671,1991,1991-09-26T00:00:00,12152,0,30,
3672,1991,1991-09-26T00:00:00,12152,30,60,
3673,1991,1991-09-26T00:00:00,12153,0,30,
3674,1991,1991-09-26T00:00:00,12153,30,60,
3675,1991,1991-09-26T00:00:00,12154,0,30,
3676,1991,1991-09-26T00:00:00,12154,30,60,
3677,1991,1991-09-26T00:00:00,12155,0,30,
3678,1991,1991-09-26T00:00:00,12155,30,60,
3679,1991,1991-09-26T00:00:00,12156,0,30,
3680,1991,1991-09-26T00:00:00,12156,30,60,
3681,1991,1991-09-26T00:00:00,12157,0,30,
3682,1991,1991-09-26T00:00:00,12157,30,60,
3683,1991,1991-09-26T00:00:00,12158,0,30,
3684,1991,1991-09-26T00:00:00,12158,30,60,
3685,1991,1991-09-26T00:00:00,12159,0,30,
3686,1991,1991-09-26T00:00:00,12159,30,60,
3687,1991,1991-09-26T00:00:00,12160,0,30,
3688,1991,1991-09-26T00:00:00,12160,30,60,
3689,1991,1991-09-26T00:00:00,12161,0,30,
3690,1991,1991-09-26T00:00:00,12161,30,60,
3691,1991,1991-09-26T00:00:00,12162,0,30,
3692,1991,1991-09-26T00:00:00,12162,30,60,
3693,1991,1991-09-26T00:00:00,12163,0,30,
3694,1991,1991-09-26T00:00:00,12163,30,60,
3695,1991,1991-09-26T00:00:00,12164,0,30,
3696,1991,1991-09-26T00:00:00,12164,30,60,
3697,1991,1991-09-26T00:00:00,12165,0,30,
3698,1991,1991-09-26T00:00:00,12165,30,60,
3699,1991,1991-09-26T00:00:00,12166,0,30,
3700,1991,1991-09-26T00:00:00,12166,30,60,
3701,1991,1991-09-26T00:00:00,12167,0,30,
3702,1991,1991-09-26T00:00:00,12167,30,60,
3703,1991,1991-09-26T00:00:00,12168,0,30,
3704,1991,1991-09-26T00:00:00,12168,30,60,
3705,1992,1992-09-15T00:00:00,12001,0,25,
3706,1992,1992-09-15T00:00:00,12001,25,50,
3707,1992,1992-09-15T00:00:00,12002,0,25,
3708,1992,1992-09-15T00:00:00,12002,25,50,
3709,1992,1992-09-15T00:00:00,12002,50,60,
3710,1992,1992-09-15T00:00:00,12003,0,25,
3711,1992,1992-09-15T00:00:00,12003,25,50,
3712,1992,1992-09-15T00:00:00,12003,50,60,
3713,1992,1992-09-15T00:00:00,12004,0,25,
3714,1992,1992-09-15T00:00:00,12004,25,50,
3715,1992,1992-09-15T00:00:00,12004,50,60,
3716,1992,1992-09-15T00:00:00,12005,0,25,
3717,1992,1992-09-15T00:00:00,12005,25,50,
3718,1992,1992-09-15T00:00:00,12005,50,60,
3719,1992,1992-09-15T00:00:00,12006,0,25,
3720,1992,1992-09-15T00:00:00,12006,25,50,
3721,1992,1992-09-15T00:00:00,12006,50,60,
3722,1992,1992-09-15T00:00:00,12007,0,25,
3723,1992,1992-09-15T00:00:00,12007,25,50,
3724,1992,1992-09-15T00:00:00,12007,50,60,
3725,1992,1992-09-15T00:00:00,12008,0,25,
3726,1992,1992-09-15T00:00:00,12008,25,50,
3727,1992,1992-09-15T00:00:00,12009,0,25,
3728,1992,1992-09-15T00:00:00,12009,25,50,
3729,1992,1992-09-15T00:00:00,12009,50,60,
3730,1992,1992-09-15T00:00:00,12010,0,25,
3731,1992,1992-09-15T00:00:00,12010,25,50,
3732,1992,1992-09-15T00:00:00,12010,50,60,
3733,1992,1992-09-15T00:00:00,12011,0,25,
3734,1992,1992-09-15T00:00:00,12011,25,50,
3735,1992,1992-09-15T00:00:00,12011,50,60,
3736,1992,1992-09-15T00:00:00,12012,0,25,
3737,1992,1992-09-15T00:00:00,12012,25,50,
3738,1992,1992-09-15T00:00:00,12012,50,60,
3739,1992,1992-09-15T00:00:00,12013,0,25,
3740,1992,1992-09-15T00:00:00,12013,25,50,
3741,1992,1992-09-15T00:00:00,12013,50,60,
3742,1992,1992-09-15T00:00:00,12014,0,25,
3743,1992,1992-09-15T00:00:00,12014,25,50,
3744,1992,1992-09-15T00:00:00,12014,50,60,
3745,1992,1992-09-15T00:00:00,12015,0,25,
3746,1992,1992-09-15T00:00:00,12015,25,50,
3747,1992,1992-09-15T00:00:00,12016,0,25,
3748,1992,1992-09-15T00:00:00,12016,25,50,
3749,1992,1992-09-15T00:00:00,12016,50,60,
3750,1992,1992-09-15T00:00:00,12017,0,25,
3751,1992,1992-09-15T00:00:00,12017,25,50,
3752,1992,1992-09-15T00:00:00,12017,50,60,
3753,1992,1992-09-15T00:00:00,12018,0,25,
3754,1992,1992-09-15T00:00:00,12018,25,50,
3755,1992,1992-09-15T00:00:00,12018,50,60,
3756,1992,1992-09-15T00:00:00,12019,0,25,
3757,1992,1992-09-15T00:00:00,12019,25,50,
3758,1992,1992-09-15T00:00:00,12019,50,60,
3759,1992,1992-09-15T00:00:00,12020,0,25,
3760,1992,1992-09-15T00:00:00,12020,25,50,
3761,1992,1992-09-15T00:00:00,12020,50,60,
3762,1992,1992-09-15T00:00:00,12021,0,25,
3763,1992,1992-09-15T00:00:00,12021,25,50,
3764,1992,1992-09-15T00:00:00,12021,50,60,
3765,1992,1992-09-15T00:00:00,12022,0,25,
3766,1992,1992-09-15T00:00:00,12022,25,50,
3767,1992,1992-09-15T00:00:00,12023,0,25,
3768,1992,1992-09-15T00:00:00,12023,25,50,
3769,1992,1992-09-15T00:00:00,12023,50,60,
3770,1992,1992-09-15T00:00:00,12024,0,25,
3771,1992,1992-09-15T00:00:00,12024,25,50,
3772,1992,1992-09-15T00:00:00,12024,50,60,
3773,1992,1992-09-15T00:00:00,12025,0,25,
3774,1992,1992-09-15T00:00:00,12025,25,50,
3775,1992,1992-09-15T00:00:00,12025,50,60,
3776,1992,1992-09-15T00:00:00,12026,0,25,
3777,1992,1992-09-15T00:00:00,12026,25,50,
3778,1992,1992-09-15T00:00:00,12026,50,60,
3779,1992,1992-09-15T00:00:00,12027,0,25,
3780,1992,1992-09-15T00:00:00,12027,25,50,
3781,1992,1992-09-15T00:00:00,12027,50,60,
3782,1992,1992-09-15T00:00:00,12028,0,25,
3783,1992,1992-09-15T00:00:00,12028,25,50,
3784,1992,1992-09-15T00:00:00,12028,50,60,
3785,1992,1992-09-15T00:00:00,12029,0,25,
3786,1992,1992-09-15T00:00:00,12029,25,50,
3787,1992,1992-09-15T00:00:00,12030,0,25,
3788,1992,1992-09-15T00:00:00,12030,25,50,
3789,1992,1992-09-15T00:00:00,12030,50,60,
3790,1992,1992-09-15T00:00:00,12031,0,25,
3791,1992,1992-09-15T00:00:00,12031,25,50,
3792,1992,1992-09-15T00:00:00,12031,50,60,
3793,1992,1992-09-15T00:00:00,12032,0,25,
3794,1992,1992-09-15T00:00:00,12032,25,50,
3795,1992,1992-09-15T00:00:00,12032,50,60,
3796,1992,1992-09-15T00:00:00,12033,0,25,
3797,1992,1992-09-15T00:00:00,12033,25,50,
3798,1992,1992-09-15T00:00:00,12033,50,60,
3799,1992,1992-09-15T00:00:00,12034,0,25,
3800,1992,1992-09-15T00:00:00,12034,25,50,
3801,1992,1992-09-15T00:00:00,12034,50,60,
3802,1992,1992-09-15T00:00:00,12035,0,25,
3803,1992,1992-09-15T00:00:00,12035,25,50,
3804,1992,1992-09-15T00:00:00,12035,50,60,
3805,1992,1992-09-15T00:00:00,12036,0,25,
3806,1992,1992-09-15T00:00:00,12036,25,50,
3807,1992,1992-09-15T00:00:00,12037,0,25,
3808,1992,1992-09-15T00:00:00,12037,25,50,
3809,1992,1992-09-15T00:00:00,12037,50,60,
3810,1992,1992-09-15T00:00:00,12038,0,25,
3811,1992,1992-09-15T00:00:00,12038,25,50,
3812,1992,1992-09-15T00:00:00,12038,50,60,
3813,1992,1992-09-15T00:00:00,12039,0,25,
3814,1992,1992-09-15T00:00:00,12039,25,50,
3815,1992,1992-09-15T00:00:00,12039,50,60,
3816,1992,1992-09-15T00:00:00,12040,0,25,
3817,1992,1992-09-15T00:00:00,12040,25,50,
3818,1992,1992-09-15T00:00:00,12040,50,60,
3819,1992,1992-09-15T00:00:00,12041,0,25,
3820,1992,1992-09-15T00:00:00,12041,25,50,
3821,1992,1992-09-15T00:00:00,12041,50,60,
3822,1992,1992-09-15T00:00:00,12042,0,25,
3823,1992,1992-09-15T00:00:00,12042,25,50,
3824,1992,1992-09-15T00:00:00,12042,50,60,
3825,1992,1992-09-15T00:00:00,12043,0,25,
3826,1992,1992-09-15T00:00:00,12043,25,50,
3827,1992,1992-09-15T00:00:00,12044,0,25,
3828,1992,1992-09-15T00:00:00,12044,25,50,
3829,1992,1992-09-15T00:00:00,12044,50,60,
3830,1992,1992-09-15T00:00:00,12045,0,25,
3831,1992,1992-09-15T00:00:00,12045,25,50,
3832,1992,1992-09-15T00:00:00,12045,50,60,
3833,1992,1992-09-15T00:00:00,12046,0,25,
3834,1992,1992-09-15T00:00:00,12046,25,50,
3835,1992,1992-09-15T00:00:00,12046,50,60,
3836,1992,1992-09-15T00:00:00,12047,0,25,
3837,1992,1992-09-15T00:00:00,12047,25,50,
3838,1992,1992-09-15T00:00:00,12047,50,60,
3839,1992,1992-09-15T00:00:00,12048,0,25,
3840,1992,1992-09-15T00:00:00,12048,25,50,
3841,1992,1992-09-15T00:00:00,12048,50,60,
3842,1992,1992-09-15T00:00:00,12049,0,25,
3843,1992,1992-09-15T00:00:00,12049,25,50,
3844,1992,1992-09-15T00:00:00,12049,50,60,
3845,1992,1992-09-15T00:00:00,12050,0,25,
3846,1992,1992-09-15T00:00:00,12050,25,50,
3847,1992,1992-09-15T00:00:00,12051,0,25,
3848,1992,1992-09-15T00:00:00,12051,25,50,
3849,1992,1992-09-15T00:00:00,12051,50,60,
3850,1992,1992-09-15T00:00:00,12052,0,25,
3851,1992,1992-09-15T00:00:00,12052,25,50,
3852,1992,1992-09-15T00:00:00,12052,50,60,
3853,1992,1992-09-15T00:00:00,12053,0,25,
3854,1992,1992-09-15T00:00:00,12053,25,50,
3855,1992,1992-09-15T00:00:00,12053,50,60,
3856,1992,1992-09-15T00:00:00,12054,0,25,
3857,1992,1992-09-15T00:00:00,12054,25,50,
3858,1992,1992-09-15T00:00:00,12054,50,60,
3859,1992,1992-09-15T00:00:00,12055,0,25,
3860,1992,1992-09-15T00:00:00,12055,25,50,
3861,1992,1992-09-15T00:00:00,12055,50,60,
3862,1992,1992-09-15T00:00:00,12056,0,25,
3863,1992,1992-09-15T00:00:00,12056,25,50,
3864,1992,1992-09-15T00:00:00,12056,50,60,
3865,1992,1992-09-15T00:00:00,12057,0,25,
3866,1992,1992-09-15T00:00:00,12057,25,50,
3867,1992,1992-09-15T00:00:00,12058,0,25,
3868,1992,1992-09-15T00:00:00,12058,25,50,
3869,1992,1992-09-15T00:00:00,12058,50,60,
3870,1992,1992-09-15T00:00:00,12059,0,25,
3871,1992,1992-09-15T00:00:00,12059,25,50,
3872,1992,1992-09-15T00:00:00,12059,50,60,
3873,1992,1992-09-15T00:00:00,12060,0,25,
3874,1992,1992-09-15T00:00:00,12060,25,50,
3875,1992,1992-09-15T00:00:00,12060,50,60,
3876,1992,1992-09-15T00:00:00,12061,0,25,
3877,1992,1992-09-15T00:00:00,12061,25,50,
3878,1992,1992-09-15T00:00:00,12061,50,60,
3879,1992,1992-09-15T00:00:00,12062,0,25,
3880,1992,1992-09-15T00:00:00,12062,25,50,
3881,1992,1992-09-15T00:00:00,12062,50,60,
3882,1992,1992-09-15T00:00:00,12063,0,25,
3883,1992,1992-09-15T00:00:00,12063,25,50,
3884,1992,1992-09-15T00:00:00,12063,50,60,
3885,1992,1992-09-15T00:00:00,12064,0,25,
3886,1992,1992-09-15T00:00:00,12064,25,50,
3887,1992,1992-09-15T00:00:00,12065,0,25,
3888,1992,1992-09-15T00:00:00,12065,25,50,
3889,1992,1992-09-15T00:00:00,12065,50,60,
3890,1992,1992-09-15T00:00:00,12066,0,25,
3891,1992,1992-09-15T00:00:00,12066,25,50,
3892,1992,1992-09-15T00:00:00,12066,50,60,
3893,1992,1992-09-15T00:00:00,12067,0,25,
3894,1992,1992-09-15T00:00:00,12067,25,50,
3895,1992,1992-09-15T00:00:00,12067,50,60,
3896,1992,1992-09-15T00:00:00,12068,0,25,
3897,1992,1992-09-15T00:00:00,12068,25,50,
3898,1992,1992-09-15T00:00:00,12068,50,60,
3899,1992,1992-09-15T00:00:00,12069,0,25,
3900,1992,1992-09-15T00:00:00,12069,25,50,
3901,1992,1992-09-15T00:00:00,12069,50,60,
3902,1992,1992-09-15T00:00:00,12070,0,25,
3903,1992,1992-09-15T00:00:00,12070,25,50,
3904,1992,1992-09-15T00:00:00,12070,50,60,
3905,1992,1992-09-15T00:00:00,12071,0,25,
3906,1992,1992-09-15T00:00:00,12071,25,50,
3907,1992,1992-09-15T00:00:00,12072,0,25,
3908,1992,1992-09-15T00:00:00,12072,25,50,
3909,1992,1992-09-15T00:00:00,12072,50,60,
3910,1992,1992-09-15T00:00:00,12073,0,25,
3911,1992,1992-09-15T00:00:00,12073,25,50,
3912,1992,1992-09-15T00:00:00,12073,50,60,
3913,1992,1992-09-15T00:00:00,12074,0,25,
3914,1992,1992-09-15T00:00:00,12074,25,50,
3915,1992,1992-09-15T00:00:00,12074,50,60,
3916,1992,1992-09-15T00:00:00,12075,0,25,
3917,1992,1992-09-15T00:00:00,12075,25,50,
3918,1992,1992-09-15T00:00:00,12075,50,60,
3919,1992,1992-09-15T00:00:00,12076,0,25,
3920,1992,1992-09-15T00:00:00,12076,25,50,
3921,1992,1992-09-15T00:00:00,12076,50,60,
3922,1992,1992-09-15T00:00:00,12077,0,25,
3923,1992,1992-09-15T00:00:00,12077,25,50,
3924,1992,1992-09-15T00:00:00,12077,50,60,
3925,1992,1992-09-15T00:00:00,12078,0,25,
3926,1992,1992-09-15T00:00:00,12078,25,50,
3927,1992,1992-09-15T00:00:00,12079,0,25,
3928,1992,1992-09-15T00:00:00,12079,25,50,
3929,1992,1992-09-15T00:00:00,12079,50,60,
3930,1992,1992-09-15T00:00:00,12080,0,25,
3931,1992,1992-09-15T00:00:00,12080,25,50,
3932,1992,1992-09-15T00:00:00,12080,50,60,
3933,1992,1992-09-15T00:00:00,12081,0,25,
3934,1992,1992-09-15T00:00:00,12081,25,50,
3935,1992,1992-09-15T00:00:00,12081,50,60,
3936,1992,1992-09-15T00:00:00,12082,0,25,
3937,1992,1992-09-15T00:00:00,12082,25,50,
3938,1992,1992-09-15T00:00:00,12082,50,60,
3939,1992,1992-09-15T00:00:00,12083,0,25,
3940,1992,1992-09-15T00:00:00,12083,25,50,
3941,1992,1992-09-15T00:00:00,12083,50,60,
3942,1992,1992-09-15T00:00:00,12084,0,25,
3943,1992,1992-09-15T00:00:00,12084,25,50,
3944,1992,1992-09-15T00:00:00,12084,50,60,
3945,1992,1992-09-15T00:00:00,12085,0,25,
3946,1992,1992-09-15T00:00:00,12085,25,50,
3947,1992,1992-09-15T00:00:00,12086,0,25,
3948,1992,1992-09-15T00:00:00,12086,25,50,
3949,1992,1992-09-15T00:00:00,12086,50,60,
3950,1992,1992-09-15T00:00:00,12087,0,25,
3951,1992,1992-09-15T00:00:00,12087,25,50,
3952,1992,1992-09-15T00:00:00,12087,50,60,
3953,1992,1992-09-15T00:00:00,12088,0,25,
3954,1992,1992-09-15T00:00:00,12088,25,50,
3955,1992,1992-09-15T00:00:00,12088,50,60,
3956,1992,1992-09-15T00:00:00,12089,0,25,
3957,1992,1992-09-15T00:00:00,12089,25,50,
3958,1992,1992-09-15T00:00:00,12089,50,60,
3959,1992,1992-09-15T00:00:00,12090,0,25,
3960,1992,1992-09-15T00:00:00,12090,25,50,
3961,1992,1992-09-15T00:00:00,12090,50,60,
3962,1992,1992-09-15T00:00:00,12091,0,25,
3963,1992,1992-09-15T00:00:00,12091,25,50,
3964,1992,1992-09-15T00:00:00,12091,50,60,
3965,1992,1992-09-15T00:00:00,12092,0,25,
3966,1992,1992-09-15T00:00:00,12092,25,50,
3967,1992,1992-09-15T00:00:00,12093,0,25,
3968,1992,1992-09-15T00:00:00,12093,25,50,
3969,1992,1992-09-15T00:00:00,12093,50,60,
3970,1992,1992-09-15T00:00:00,12094,0,25,
3971,1992,1992-09-15T00:00:00,12094,25,50,
3972,1992,1992-09-15T00:00:00,12094,50,60,
3973,1992,1992-09-15T00:00:00,12095,0,25,
3974,1992,1992-09-15T00:00:00,12095,25,50,
3975,1992,1992-09-15T00:00:00,12095,50,60,
3976,1992,1992-09-15T00:00:00,12096,0,25,
3977,1992,1992-09-15T00:00:00,12096,25,50,
3978,1992,1992-09-15T00:00:00,12096,50,60,
3979,1992,1992-09-15T00:00:00,12097,0,25,
3980,1992,1992-09-15T00:00:00,12097,25,50,
3981,1992,1992-09-15T00:00:00,12097,50,60,
3982,1992,1992-09-15T00:00:00,12098,0,25,
3983,1992,1992-09-15T00:00:00,12098,25,50,
3984,1992,1992-09-15T00:00:00,12098,50,60,
3985,1992,1992-09-15T00:00:00,12099,0,25,
3986,1992,1992-09-15T00:00:00,12099,25,50,
3987,1992,1992-09-15T00:00:00,12100,0,25,
3988,1992,1992-09-15T00:00:00,12100,25,50,
3989,1992,1992-09-15T00:00:00,12100,50,60,
3990,1992,1992-09-15T00:00:00,12101,0,25,
3991,1992,1992-09-15T00:00:00,12101,25,50,
3992,1992,1992-09-15T00:00:00,12101,50,60,
3993,1992,1992-09-15T00:00:00,12102,0,25,
3994,1992,1992-09-15T00:00:00,12102,25,50,
3995,1992,1992-09-15T00:00:00,12102,50,60,
3996,1992,1992-09-15T00:00:00,12103,0,25,
3997,1992,1992-09-15T00:00:00,12103,25,50,
3998,1992,1992-09-15T00:00:00,12103,50,60,
3999,1992,1992-09-15T00:00:00,12104,0,25,
4000,1992,1992-09-15T00:00:00,12104,25,50,
4001,1992,1992-09-15T00:00:00,12104,50,60,
4002,1992,1992-09-15T00:00:00,12105,0,25,
4003,1992,1992-09-15T00:00:00,12105,25,50,
4004,1992,1992-09-15T00:00:00,12105,50,60,
4005,1992,1992-09-15T00:00:00,12106,0,25,
4006,1992,1992-09-15T00:00:00,12106,25,50,
4007,1992,1992-09-15T00:00:00,12107,0,25,
4008,1992,1992-09-15T00:00:00,12107,25,50,
4009,1992,1992-09-15T00:00:00,12107,50,60,
4010,1992,1992-09-15T00:00:00,12108,0,25,
4011,1992,1992-09-15T00:00:00,12108,25,50,
4012,1992,1992-09-15T00:00:00,12108,50,60,
4013,1992,1992-09-15T00:00:00,12109,0,25,
4014,1992,1992-09-15T00:00:00,12109,25,50,
4015,1992,1992-09-15T00:00:00,12109,50,60,
4016,1992,1992-09-15T00:00:00,12110,0,25,
4017,1992,1992-09-15T00:00:00,12110,25,50,
4018,1992,1992-09-15T00:00:00,12110,50,60,
4019,1992,1992-09-15T00:00:00,12111,0,25,
4020,1992,1992-09-15T00:00:00,12111,25,50,
4021,1992,1992-09-15T00:00:00,12111,50,60,
4022,1992,1992-09-15T00:00:00,12112,0,25,
4023,1992,1992-09-15T00:00:00,12112,25,50,
4024,1992,1992-09-15T00:00:00,12112,50,60,
4025,1992,1992-09-15T00:00:00,12113,0,25,
4026,1992,1992-09-15T00:00:00,12113,25,50,
4027,1992,1992-09-15T00:00:00,12114,0,25,
4028,1992,1992-09-15T00:00:00,12114,25,50,
4029,1992,1992-09-15T00:00:00,12114,50,60,
4030,1992,1992-09-15T00:00:00,12115,0,25,
4031,1992,1992-09-15T00:00:00,12115,25,50,
4032,1992,1992-09-15T00:00:00,12115,50,60,
4033,1992,1992-09-15T00:00:00,12116,0,25,
4034,1992,1992-09-15T00:00:00,12116,25,50,
4035,1992,1992-09-15T00:00:00,12116,50,60,
4036,1992,1992-09-15T00:00:00,12117,0,25,
4037,1992,1992-09-15T00:00:00,12117,25,50,
4038,1992,1992-09-15T00:00:00,12117,50,60,
4039,1992,1992-09-15T00:00:00,12118,0,25,
4040,1992,1992-09-15T00:00:00,12118,25,50,
4041,1992,1992-09-15T00:00:00,12118,50,60,
4042,1992,1992-09-15T00:00:00,12119,0,25,
4043,1992,1992-09-15T00:00:00,12119,25,50,
4044,1992,1992-09-15T00:00:00,12119,50,60,
4045,1992,1992-09-15T00:00:00,12120,0,25,
4046,1992,1992-09-15T00:00:00,12120,25,50,
4047,1992,1992-09-15T00:00:00,12121,0,25,
4048,1992,1992-09-15T00:00:00,12121,25,50,
4049,1992,1992-09-15T00:00:00,12121,50,60,
4050,1992,1992-09-15T00:00:00,12122,0,25,
4051,1992,1992-09-15T00:00:00,12122,25,50,
4052,1992,1992-09-15T00:00:00,12122,50,60,
4053,1992,1992-09-15T00:00:00,12123,0,25,
4054,1992,1992-09-15T00:00:00,12123,25,50,
4055,1992,1992-09-15T00:00:00,12123,50,60,
